reporter;flow;month;ntlc;parttr;qty1;unit1;val
324;2;201705;63079000;France;60;W00;587745
324;2;201705;26060000;Emirats Arabes Unis;55001000;W00;15065976772
324;2;201705;39249010;Guinée-Bissau;2800;W00;46198880
324;2;201705;39241000;Mali;31705;W00;400475631
324;2;201705;63101010;France;14;W00;140569
324;2;201705;84615000;France;301;W00;2938726
324;2;201705;84283300;Belgique;380000;W00;219769267
324;2;201705;26060000;Irlande;62955000;W00;18703797000
324;2;201705;8013100;Inde;81;W00;1200000000
324;2;201705;3048900;Chine;13000;W00;400000000
324;2;201705;90318000;France;98;W00;428038989
324;2;201705;27101939;Bénin;23064;W00;190738982
324;2;201705;72042100;Inde;75000;W00;1600000000
324;2;201705;90071000;Afrique du Sud;35;W00;9197027
324;2;201705;84715090;France;55;W00;48978770
324;2;201705;39249010;Mali;10832;W00;136838153
324;2;201705;21069099;Etats-Unis;15000;W00;280000000
324;2;201705;39241000;Mali;21741;W00;275121312
324;2;201705;85119000;France;2;W00;780820
324;2;201705;26060000;Espagne;60373000;W00;17936690275
324;2;201705;39249010;Mali;1214;W00;15327713
324;2;201705;39232900;Mali;93174;W00;1114745893
324;2;201705;8013100;Inde;216;W00;3200000000
324;2;201705;39241000;Mali;17063;W00;215539596
324;2;201705;3048900;Chine;13000;W00;400000000
324;2;201705;85043300;France;41543;W00;14212199
324;2;201705;85118000;France;20;W00;15617273
324;2;201705;26060000;Chine;158408;W00;3,01247E+12
324;2;201705;26060000;Canada;95;W00;9197
324;2;201705;26060000;Chine;158006;W00;2,99739E+12
324;2;201705;39241000;Mali;31002;W00;400502835
324;2;201705;39241000;Mali;14361;W00;185479366
324;2;201705;39249010;Mali;12583;W00;162600325
324;2;201705;39232900;Mali;71544;W00;884310275
324;2;201705;26060000;Australie;95;W00;9197
324;2;201705;26060000;Chine;162142;W00;3,12605E+12
324;2;201705;64051090;Emirats Arabes Unis;4;W00;45985
324;2;201705;94037090;Mali;66;W00;851300
324;2;201705;39241000;Mali;14428;W00;116889294
324;2;201705;90181900;Nigéria;28;W00;4598514
324;2;201705;26060000;Chine;64400000;W00;19133103436
324;2;201705;26060000;Australie;95;W00;9197
324;2;201705;49119910;Emirats Arabes Unis;4;W00;45985
324;2;201705;90181900;Côte d'Ivoire;405;W00;13795540
324;2;201705;39232900;Mali;90090;W00;1287726869
324;2;201705;26060000;Irlande;53580000;W00;15918504380
324;2;201705;26060000;Espagne;61665000;W00;18320540736
324;2;201705;26060000;Chine;185572;W00;3,64751E+12
324;2;201705;26060000;Canada;61767000;W00;18350844719
324;2;201705;26060000;Royaume-Uni;13;W00;91970
324;2;201705;26060000;Chine;64004000;W00;19015452676
324;2;201705;26060000;Chine;58524000;W00;17387356296
324;2;201705;39174090;Mali;2774;W00;177876877
324;2;201705;26060000;Allemagne;65621000;W00;19495859947
324;2;201705;26060000;Chine;66000;W00;19608460043
324;2;201705;26060000;Espagne;63797000;W00;18953953415
324;2;201705;49111000;Sénégal;75;W00;4506047
324;2;201705;39249010;Mali;4157;W00;51466777
324;2;201705;39249010;Mali;15170;W00;195946969
324;2;201705;94037090;Mali;416;W00;5382928
324;2;201705;39241000;Burkina Faso;12533;W00;157531007
324;2;201705;94037090;Mali;2041;W00;26416223
324;2;201705;84229000;Maroc;23;W00;489788
324;2;201705;84871000;Chine;4100;W00;23145148
324;2;201705;39249010;Mali;4466;W00;127465752
324;2;201705;26060000;Chine;66000000;W00;19608460043
324;2;201705;39172390;Mali;44713;W00;435917520
324;2;201705;26060000;Chine;159837;W00;3,07948E+12
324;2;201705;26060000;Irlande;63725000;W00;18932562367
324;2;201705;26060000;Irlande;59399000;W00;17981242708
324;2;201705;39241000;Mali;13447;W00;173788243
324;2;201705;39241000;Burkina Faso;5508;W00;70571039
324;2;201705;8013100;Bélarus;850000;W00;1250000000
324;2;201705;39241000;Burkina Faso;6466;W00;82855887
324;2;201705;44092900;Espagne;48600;W00;115200000
324;2;201705;85429000;Belgique;3;W00;39492983
324;2;201705;26060000;Chine;161387;W00;3,07192E+12
324;2;201705;72042900;Taïwan, Province de Chine;60000;W00;43827499
324;2;201705;85429000;Belgique;1;W00;43346716
324;2;201705;62053000;Ouganda;90;W00;2654078
324;2;201705;26060000;Chine;161898;W00;3,06479E+12
324;2;201705;39241000;Burkina Faso;6480;W00;82823017
324;2;201705;39232900;Mali;91974;W00;1110977916
324;2;201705;39174090;Mali;1157;W00;15072200
324;2;201705;39232900;Mali;89085;W00;1166717795
324;2;201705;44072900;Bulgarie;48600;W00;115200000
324;2;201705;63072000;Ouganda;13;W00;3746409
324;2;201705;62034200;Ouganda;60;W00;6805800
324;2;201705;64039990;Ouganda;73;W00;9225262
324;2;201705;26060000;Chine;156871;W00;2,96859E+12
324;2;201705;86079900;Etats-Unis;20000;W00;2322169206
324;2;201705;26060000;Afrique du Sud;120;W00;183941
324;2;201705;44072900;Maroc;89604;W00;230400000
324;2;201705;39249010;Burkina Faso;5372;W00;71342951
324;2;201705;44072800;Allemagne;18000;W00;57600000
324;2;201705;86079900;Etats-Unis;180369;W00;8053789067
324;2;201705;8013100;Inde;51000;W00;75000000
324;2;201705;39172390;Mali;42540;W00;549650325
324;2;201705;26060000;France;64743000;W00;19235008009
324;2;201705;26060000;Chine;160054;W00;3,00697E+12
324;2;201705;26060000;Afrique du Sud;70;W00;551822
324;2;201705;84314900;Australie;255;W00;9796
324;2;201705;26060000;Afrique du Sud;90;W00;551822
324;2;201705;86079900;Etats-Unis;15380;W00;862615975
324;2;201705;62113900;Belgique;803;W00;152929596
324;2;201705;39249010;Burkina Faso;14778;W00;188954958
324;2;201705;26060000;Canada;95;W00;9197
324;2;201705;42021911;Etats-Unis;900;W00;104601996
324;2;201705;84314900;Belgique;8210;W00;797146677
324;2;201705;84314900;Belgique;7020;W00;614952546
324;2;201705;26060000;Afrique du Sud;65;W00;367881
324;2;201705;26060000;Chine;185577;W00;3,4164E+12
324;2;201705;44092900;Mali;164000;W00;179692747
324;2;201705;39249010;Libéria;4145;W00;52979397
324;2;201705;71081200;Inde;66535;W00;22334025012
324;2;201705;84186100;Etats-Unis;84;W00;43069677
324;2;201705;84186100;Etats-Unis;84;W00;43069677
324;2;201705;8013100;Vietnam;500000;W00;500000000
324;2;201705;26060000;Allemagne;64008000;W00;19016641067
324;2;201705;84314900;Belgique;7000;W00;1763010135
324;2;201705;26060000;Irlande;62106000;W00;18451560901
324;2;201705;38231900;Afrique du Sud;11;W00;117722
324;2;201705;26060000;Chine;159101;W00;3,01235E+12
324;2;201705;71081200;Inde;70561;W00;23775627030
324;2;201705;39232900;Mali;87773;W00;1088041158
324;2;201705;71081200;Inde;18422;W00;6234226417
324;2;201705;26060000;Afrique du Sud;28;W00;91970
324;2;201705;26060000;Chine;63219000;W00;18782230840
324;2;201705;26060000;Chine;160199;W00;3,07633E+12
324;2;201705;26060000;Chine;65385000;W00;19425744847
324;2;201705;26060000;Chine;159147;W00;2,9422E+12
324;2;201705;26060000;Chine;55973000;W00;16629459606
324;2;201705;84314900;Belgique;7100;W00;619114650
324;2;201705;26060000;Irlande;61950000;W00;18405213631
324;2;201705;26060000;Chine;160019;W00;3,04202E+12
324;2;201705;26060000;Chine;162810;W00;3,11506E+12
324;2;201705;39232900;Libéria;29950;W00;363696353
324;2;201705;26060000;Ukraine;49003000;W00;14558687386
324;2;201705;84186100;Etats-Unis;84;W00;43069677
324;2;201705;44092900;Chine;160003;W00;460800000
324;2;201705;26060000;Espagne;62500000;W00;18568617465
324;2;201705;86079900;Etats-Unis;14000;W00;1900279156
324;2;201705;8013100;Bélarus;850000;W00;1250000000
324;2;201705;26060000;Chine;61857000;W00;18377583529
324;2;201705;26060000;Canada;65190000;W00;19367810761
324;2;201705;84314900;Belgique;14000;W00;1399297349
324;2;201705;71081200;Emirats Arabes Unis;28198;W00;9397333437
324;2;201705;26060000;Australie;97;W00;9197
324;2;201705;26060000;Chine;159958;W00;3,06892E+12
324;2;201705;22011010;Afrique du Sud;45;W00;91970
324;2;201705;26060000;Australie;87;W00;9197
324;2;201705;26060000;Chine;159566;W00;3,02096E+12
324;2;201705;72044900;Inde;360000;W00;21600
324;2;201705;39249010;Burkina Faso;751;W00;12156196
324;2;201705;26060000;Allemagne;63075000;W00;18739448746
324;2;201705;26060000;Chine;157442;W00;2,99601E+12
324;2;201705;8013100;Bélarus;850000;W00;1250000000
324;2;201705;26060000;Espagne;61554000;W00;18287562871
324;2;201705;8013100;Vietnam;500000;W00;500000000
324;2;201705;39241000;Burkina Faso;17324;W00;218630741
324;2;201705;39241000;Mali;18923;W00;244218678
324;2;201705;39241000;Burkina Faso;6612;W00;82888758
324;2;201705;26060000;Irlande;63000000;W00;18717166405
324;2;201705;84186100;Etats-Unis;84;W00;43069677
324;2;201705;26060000;Chine;187009;W00;3,49983E+12
324;2;201705;26060000;Australie;82;W00;9197
324;2;201705;39249010;Mali;9813;W00;126756800
324;2;201705;63071000;Etats-Unis;4120;W00;172177990
324;2;201705;44092900;Mali;164000;W00;179692747
324;2;201706;39249010;Burkina Faso;7192;W00;90492428
324;2;201706;39249010;Mali;14686;W00;184778322
324;2;201706;39249010;Mali;11231;W00;141283914
324;2;201706;39241000;Mali;14572;W00;183291754
324;2;201706;39232900;Burkina Faso;6970;W00;82172318
324;2;201706;39241000;Mali;13172;W00;165595796
324;2;201706;94037090;Mali;554;W00;6986736
324;2;201706;39232900;Libéria;37336;W00;443274975
324;2;201706;39241000;Burkina Faso;6507;W00;81759547
324;2;201706;39241000;Burkina Faso;19460;W00;245796805
324;2;201706;39241000;Burkina Faso;19004;W00;239175668
324;2;201706;71081200;Etats-Unis;2006;W00;691245333
324;2;201706;39241000;Mali;11640;W00;146676531
324;2;201706;39232900;Mali;91290;W00;1092845101
324;2;201706;39249010;Mali;11361;W00;142955843
324;2;201706;71081200;Emirats Arabes Unis;1308;W00;436421080
324;2;201706;71081200;France;31536;W00;10471279666
324;2;201706;39249010;Burkina Faso;6542;W00;82303319
324;2;201706;39249010;Mali;11073;W00;139307034
324;2;201706;71081200;France;31536;W00;10471279666
324;2;201706;71081200;Inde;88882;W00;29655946819
324;2;201706;94037090;Mali;11139;W00;140119997
324;2;201706;39249010;Mali;7022;W00;88350224
324;2;201706;39249010;Guinée-Bissau;10409;W00;130961766
324;2;201706;94037090;Guinée-Bissau;871;W00;10964396
324;2;201706;39241000;Guinée-Bissau;8938;W00;112396959
324;2;201706;71081200;Inde;94966;W00;31685905421
324;2;201706;39241000;Mali;18012;W00;226664146
324;2;201706;39232900;Burkina Faso;6970;W00;88493265
324;2;201706;94037090;Mali;248;W00;3120491
324;2;201706;94037090;Burkina Faso;154;W00;1940760
324;2;201706;39241000;Mali;14438;W00;181906536
324;2;201706;39232900;Mali;79230;W00;933929832
324;2;201706;39232900;Mali;90529;W00;1084989965
324;2;201706;39249010;Mali;7339;W00;92327793
324;2;201706;94037090;Mali;1525;W00;19213524
324;2;201706;39241000;Mali;21816;W00;274400732
324;2;201706;39232900;Mali;91504;W00;1091688731
324;2;201706;39232900;Sierra Leone;55153;W00;651158674
324;2;201706;71081200;Emirats Arabes Unis;68408;W00;22824689026
324;2;201706;94037090;Mali;1643;W00;20707909
324;2;201706;27101230;Turquie;328109;W00;1217038975
324;2;201706;27101230;Turquie;364153;W00;1350734704
324;2;201706;84314900;Burkina Faso;100;W00;30041047
324;2;201706;27101921;Pays-bas;21000;W00;77301228
324;2;201706;84079000;Mali;800;W00;3080400
324;2;201706;8012100;Vietnam;500000;W00;500000000
324;2;201706;84314900;Ghana;1530;W00;1109443600
324;2;201706;84314900;Mali;42;W00;7701000
324;2;201706;84314900;Mali;3500;W00;187884000
324;2;201706;27101921;Pays-bas;30000;W00;110431918
324;2;201706;27101230;Turquie;501666;W00;1860803063
324;2;201706;15219010;Etats-Unis;62500;W00;600000000
324;2;201706;39241000;Etats-Unis;328;W00;48933170
324;2;201706;94039000;France;735;W00;15641780
324;2;201706;71081200;Emirats Arabes Unis;27404;W00;9351984954
324;2;201706;52010090;Indonésie;220000;W00;2512580135
324;2;201706;87099000;Libéria;35;W00;6106089
324;2;201706;71081200;Cook, îles;17378;W00;5882137589
324;2;201706;39241000;Etats-Unis;559;W00;64069338
324;2;201706;61109000;Etats-Unis;1064;W00;49992540
324;2;201706;39241000;Etats-Unis;432;W00;20297115
324;2;201706;49019910;Etats-Unis;771;W00;36227520
324;2;201706;87114090;Etats-Unis;950;W00;18010000
324;2;201706;71081200;Emirats Arabes Unis;83301;W00;28427590814
324;2;201706;94049000;France;96;W00;2041111
324;2;201706;87032320;Etats-Unis;1730;W00;144080000
324;2;201706;97011000;France;90;W00;1919857
324;2;201706;94039000;Etats-Unis;602;W00;28257825
324;2;201706;71081200;Emirats Arabes Unis;49491;W00;16524394588
324;2;201706;71081200;Emirats Arabes Unis;22295;W00;7444007544
324;2;201706;71081200;Inde;68730;W00;23123933580
324;2;201706;71081200;Inde;82471;W00;27761981811
324;2;201706;71023100;Emirats Arabes Unis;62;W00;3722307687
324;2;201706;71081200;Inde;71777;W00;24149084542
324;2;201706;71023100;Belgique;793;W00;3800655000
324;2;201706;9012110;Sénégal;35000;W00;400000000
324;2;201706;8013100;Indonésie;128100;W00;2000000000
324;2;201706;94039000;Etats-Unis;472;W00;70473130
324;2;201706;3034900;Chine;40048;W00;100000000
324;2;201706;8013100;Vietnam;50000;W00;800000000
324;2;201706;8013100;Inde;140;W00;1600000000
324;2;201706;72044900;Inde;34000;W00;4000000000
324;2;201706;71081200;Emirats Arabes Unis;30995;W00;10750355392
324;2;201706;8013100;Emirats Arabes Unis;50000;W00;800000000
324;2;201706;8013100;Vietnam;25000;W00;50000000
324;2;201706;71081200;Emirats Arabes Unis;273;W00;90955405
324;2;201706;8013100;Vietnam;250000;W00;500000000
324;2;201706;94039000;Etats-Unis;750;W00;84538546
324;2;201706;8013100;Indonésie;125550;W00;2000000000
324;2;201706;84128000;Sénégal;323;W00;502865032
324;2;201706;8013100;Inde;35500;W00;100000000
324;2;201706;71023100;Emirats Arabes Unis;419;W00;2416602455
324;2;201706;71081200;Inde;60479;W00;2,01498E+11
324;2;201706;71081200;Emirats Arabes Unis;55158;W00;18703239398
324;2;201706;71081200;France;59651;W00;19873922477
324;2;201706;8013200;Inde;24500;W00;50000000
324;2;201706;9011210;Sénégal;58300;W00;100000000
324;2;201706;3031900;Chine;23100;W00;400000000
324;2;201706;71081200;Emirats Arabes Unis;15939;W00;5233363762
324;2;201706;49019910;Belgique;410;W00;11265234
324;2;201706;40012900;Malaisie;113400;W00;1385198628
324;2;201706;71081200;Turquie;61343;W00;20598761632
324;2;201706;8013100;Vietnam;138000;W00;2000000000
324;2;201706;71081200;Emirats Arabes Unis;111715;W00;36881212503
324;2;201706;94039000;Belgique;250;W00;6829044
324;2;201706;71081200;Emirats Arabes Unis;945;W00;314160525
324;2;201706;9011210;Sénégal;15100;W00;25000000
324;2;201706;31022900;Mali;500000;W00;1232275000
324;2;201706;3031900;Chine;19600;W00;400000000
324;2;201706;3031900;Corée, République de;19600;W00;400000000
324;2;201706;85176200;Pays-bas;6;W00;46980464
324;2;201706;84779000;Burkina Faso;3500;W00;100000000
324;2;201706;71081200;Inde;21403;W00;7138062521
324;2;201706;3031900;Corée, République de;42100;W00;400000000
324;2;201706;3031900;Chine;23100;W00;400000000
324;2;201706;8013100;Vietnam;37500;W00;600000000
324;2;201706;71081200;Inde;14803;W00;5214682416
324;2;201706;87032320;France;1000;W00;215506588
324;2;201706;61109000;France;978;W00;20815289
324;2;201706;61109000;Etats-Unis;694;W00;70961116
324;2;201706;71081200;Inde;18537;W00;6231334894
324;2;201706;61109000;Etats-Unis;370;W00;52868355
324;2;201706;3031900;Chine;23100;W00;400000000
324;2;201706;8013100;Inde;102000;W00;150000000
324;2;201706;8013100;Inde;35500;W00;100000000
324;2;201706;95030000;Etats-Unis;340;W00;52850345
324;2;201706;8013100;Vietnam;297000;W00;4400000000
324;2;201706;71081200;Emirats Arabes Unis;118285;W00;39817948352
324;2;201706;87112099;Etats-Unis;50;W00;4481000
324;2;201706;71081200;Emirats Arabes Unis;52404;W00;17640611789
324;2;201706;71081200;Emirats Arabes Unis;20311;W00;6939147533
324;2;201706;39241000;Belgique;86;W00;2392854
324;2;201706;8013100;Emirats Arabes Unis;50000;W00;800000000
324;2;201706;87032420;Etats-Unis;1721;W00;64379189
324;2;201706;3034900;Pakistan;20500;W00;400000000
324;2;201706;61109000;Belgique;559;W00;15360868
324;2;201706;31022900;Mali;1000000;W00;2464550000
324;2;201706;3034900;Corée, République de;24000;W00;100000000
324;2;201706;8013100;Vietnam;74250;W00;1600000000
324;2;201706;3031900;Corée, République de;23100;W00;400000000
324;2;201706;84138100;Etats-Unis;400;W00;919703
324;2;201706;73158900;Royaume-Uni;24;W00;34345
324;2;201706;71081200;Inde;39470;W00;13605583711
324;2;201706;71023100;Israèl;364;W00;1444192824
324;2;201706;8013100;Inde;96000;W00;1200000000
324;2;201706;3034900;Chine;18000;W00;50000000
324;2;201706;94014000;Arabie Saoudite;2971;W00;1201923
324;2;201706;9101100;Maroc;62000;W00;1600000000
324;2;201706;73102900;Royaume-Uni;6;W00;755598
324;2;201706;84138100;Etats-Unis;400;W00;919703
324;2;201706;52085210;Bénin;2200;W00;146554335
324;2;201706;63069000;Sénégal;329;W00;13795540
324;2;201706;84158200;Sénégal;1941;W00;93285445
324;2;201706;94035000;Arabie Saoudite;1813;W00;733715
324;2;201706;9011210;Sénégal;30000;W00;400000000
324;2;201706;8013100;Inde;500000;W00;6000000000
324;2;201706;85444200;Royaume-Uni;20;W00;4625177
324;2;201706;71081200;Inde;268;W00;81784939040
324;2;201706;11062011;Portugal;4500;W00;150000000
324;2;201706;8023200;Portugal;7000;W00;150000000
324;2;201706;9012110;Sénégal;70000;W00;800000000
324;2;201706;71081200;Inde;265;W00;87452450680
324;2;201706;87032320;Nigéria;1492;W00;119119618
324;2;201706;84604000;Royaume-Uni;31;W00;5380775
324;2;201706;84672900;Royaume-Uni;31;W00;3720749
324;2;201706;65061000;Royaume-Uni;14;W00;629665
324;2;201706;68051000;Royaume-Uni;25;W00;125933
324;2;201706;90153000;Royaume-Uni;1;W00;1030361
324;2;201706;73159000;Royaume-Uni;25;W00;171727
324;2;201706;8013100;Emirats Arabes Unis;17000;W00;200000000
324;2;201706;82019090;Royaume-Uni;42;W00;446490
324;2;201706;8013100;Emirats Arabes Unis;100000;W00;1600000000
324;2;201706;9012110;Sénégal;70000;W00;800000000
324;2;201706;71081200;Emirats Arabes Unis;54619;W00;17985226154
324;2;201706;71081200;Emirats Arabes Unis;2988;W00;996063844
324;2;201706;8013100;Emirats Arabes Unis;100000;W00;1600000000
324;2;201706;71081200;Emirats Arabes Unis;51715;W00;17316392816
